age,annual_income,credit_score,debt_to_income_ratio,credit_utilization_rate,payment_history_score,loan_amount,employment_length_years,revolving_balance,num_credit_lines,home_ownership,loan_intent,default_risk
55,83000.0,676,0.321,0.344,77.0,8200.0,10,3536.0,6,MORTGAGE,EDUCATION,0
39,67500.0,541,0.198,0.885,70.8,15600.0,5,15096.0,8,MORTGAGE,EDUCATION,0
36,70200.0,600,0.089,0.291,100.0,4500.0,3,5992.0,3,RENT,DEBTCONSOLIDATION,0
23,128500.0,632,0.193,0.391,86.2,9100.0,2,6706.0,5,MORTGAGE,MEDICAL,0
40,92900.0,664,0.156,0.403,95.3,10800.0,5,10743.0,7,MORTGAGE,MEDICAL,0
44,71200.0,811,0.243,0.646,93.9,10200.0,4,12411.0,4,MORTGAGE,PERSONAL,0
53,22200.0,687,0.141,0.381,76.3,4400.0,4,1373.0,3,RENT,MEDICAL,1
44,33700.0,606,0.234,0.344,82.6,5800.0,2,1512.0,8,RENT,EDUCATION,0
31,55600.0,686,0.187,0.608,72.8,13200.0,6,12123.0,3,RENT,DEBTCONSOLIDATION,1
28,63300.0,643,0.25,0.724,91.2,24000.0,0,11429.0,8,MORTGAGE,MEDICAL,1
56,30400.0,694,0.17,0.739,80.1,10000.0,6,6658.0,3,RENT,DEBTCONSOLIDATION,1
58,254500.0,713,0.01,0.196,100.0,14100.0,6,18649.0,1,OWN,VENTURE,0
60,148700.0,760,0.166,0.588,62.7,24700.0,3,10657.0,4,RENT,PERSONAL,1
40,85900.0,668,0.137,0.168,88.0,75000.0,1,2492.0,10,MORTGAGE,DEBTCONSOLIDATION,0
55,62500.0,792,0.488,0.66,100.0,10700.0,3,8335.0,8,RENT,PERSONAL,1
45,52700.0,738,0.353,0.723,73.2,7400.0,0,5011.0,9,RENT,PERSONAL,1
55,33800.0,616,0.161,0.392,83.9,23200.0,1,4560.0,2,RENT,EDUCATION,1
45,62700.0,835,0.228,0.184,77.8,24300.0,2,914.0,5,RENT,EDUCATION,1
49,69900.0,694,0.092,0.569,92.8,5300.0,5,5318.0,11,RENT,PERSONAL,0
38,28400.0,607,0.14,0.117,58.0,6100.0,1,388.0,5,RENT,MEDICAL,1
66,73200.0,793,0.174,0.152,67.6,5100.0,0,4269.0,5,RENT,DEBTCONSOLIDATION,0
38,54500.0,825,0.474,0.631,70.1,8100.0,4,9271.0,4,MORTGAGE,MEDICAL,1
22,19100.0,667,0.077,0.201,92.6,24400.0,5,1154.0,12,RENT,PERSONAL,1
55,35700.0,632,0.295,0.769,79.8,17200.0,0,2414.0,3,MORTGAGE,DEBTCONSOLIDATION,0
36,46700.0,657,0.265,0.731,74.4,15000.0,0,4025.0,1,MORTGAGE,PERSONAL,1
61,185800.0,723,0.11,0.314,86.9,6700.0,0,19455.0,5,MORTGAGE,MEDICAL,0
56,83600.0,765,0.348,0.132,84.7,6400.0,11,2745.0,4,MORTGAGE,MEDICAL,0
53,26900.0,712,0.267,0.245,79.7,14100.0,5,434.0,6,RENT,VENTURE,0
24,80100.0,677,0.279,0.623,76.0,12900.0,12,12375.0,7,MORTGAGE,VENTURE,0
53,23700.0,782,0.234,0.865,71.2,18800.0,5,4436.0,8,OWN,MEDICAL,1
34,114600.0,646,0.252,0.306,99.1,35300.0,16,3640.0,5,OWN,MEDICAL,0
41,45100.0,747,0.127,0.678,100.0,6000.0,2,7875.0,4,RENT,VENTURE,0
40,56600.0,648,0.297,0.498,66.3,12000.0,4,3124.0,4,MORTGAGE,PERSONAL,1
28,132700.0,702,0.32,0.473,77.3,14500.0,4,20965.0,3,RENT,DEBTCONSOLIDATION,1
27,27700.0,661,0.133,0.514,87.4,15300.0,0,3794.0,3,RENT,MEDICAL,1
23,25900.0,665,0.286,0.487,71.2,14100.0,0,4477.0,8,MORTGAGE,VENTURE,1
37,42200.0,641,0.143,0.194,90.9,13000.0,0,1626.0,7,RENT,MEDICAL,0
53,111600.0,770,0.198,0.63,84.6,15300.0,3,16113.0,5,MORTGAGE,DEBTCONSOLIDATION,0
32,24100.0,615,0.112,0.678,92.0,19200.0,2,5167.0,7,RENT,MEDICAL,1
42,18000.0,614,0.105,0.219,100.0,8200.0,3,951.0,9,RENT,PERSONAL,0
42,45700.0,829,0.154,0.685,62.0,18600.0,8,7832.0,2,MORTGAGE,DEBTCONSOLIDATION,1
66,83400.0,743,0.193,0.392,99.6,19200.0,8,7966.0,6,RENT,PERSONAL,0
50,123000.0,491,0.097,0.106,75.7,15700.0,18,2894.0,6,RENT,MEDICAL,0
58,45300.0,627,0.24,0.24,90.5,40300.0,4,3609.0,4,MORTGAGE,PERSONAL,0
58,46800.0,534,0.088,0.203,88.7,15500.0,2,2088.0,4,OWN,PERSONAL,0
65,119700.0,598,0.215,0.349,99.0,17200.0,1,15260.0,9,RENT,PERSONAL,0
28,19500.0,434,0.255,0.621,83.3,6700.0,2,4033.0,3,RENT,DEBTCONSOLIDATION,1
47,47400.0,659,0.152,0.606,72.7,27700.0,1,8398.0,11,RENT,EDUCATION,1
47,67100.0,584,0.331,0.144,85.5,51000.0,2,3522.0,10,RENT,EDUCATION,1
54,78400.0,674,0.196,0.165,100.0,14900.0,0,3079.0,2,MORTGAGE,VENTURE,0
41,44100.0,548,0.196,0.837,86.8,3100.0,5,12463.0,9,RENT,DEBTCONSOLIDATION,1
50,61100.0,676,0.269,0.074,75.7,28400.0,4,609.0,6,MORTGAGE,DEBTCONSOLIDATION,0
53,18000.0,638,0.237,0.457,80.7,34800.0,3,621.0,4,MORTGAGE,MEDICAL,1
48,40300.0,782,0.199,0.07,85.6,15500.0,0,817.0,11,MORTGAGE,VENTURE,0
67,78600.0,775,0.06,0.193,84.0,9300.0,0,2360.0,7,MORTGAGE,MEDICAL,0
53,33200.0,728,0.222,0.761,82.3,32600.0,3,6875.0,9,OWN,DEBTCONSOLIDATION,1
25,62000.0,645,0.039,0.502,94.4,30900.0,0,2399.0,6,MORTGAGE,EDUCATION,0
39,78300.0,818,0.113,0.116,100.0,15900.0,6,3492.0,6,RENT,PERSONAL,0
24,48800.0,553,0.078,0.295,94.0,29700.0,25,3315.0,5,OWN,PERSONAL,0
55,66300.0,564,0.233,0.202,90.1,8000.0,4,714.0,4,RENT,MEDICAL,0
37,33600.0,663,0.143,0.613,95.0,33000.0,6,4462.0,7,RENT,PERSONAL,0
64,52900.0,839,0.212,0.324,90.4,16200.0,2,5594.0,8,MORTGAGE,PERSONAL,0
48,86300.0,654,0.085,0.41,84.3,10800.0,5,12484.0,4,MORTGAGE,DEBTCONSOLIDATION,0
50,65800.0,656,0.121,0.459,75.6,14500.0,5,6386.0,3,RENT,EDUCATION,0
49,42100.0,561,0.087,0.696,75.6,23500.0,8,2757.0,1,RENT,DEBTCONSOLIDATION,1
66,68500.0,740,0.406,0.598,82.5,16600.0,6,15040.0,5,RENT,VENTURE,1
26,91900.0,741,0.106,0.724,86.1,48300.0,6,26176.0,1,OWN,EDUCATION,0
55,18000.0,729,0.115,0.233,96.3,31200.0,4,302.0,5,MORTGAGE,PERSONAL,1
61,120000.0,622,0.344,0.131,81.3,5900.0,3,1216.0,3,MORTGAGE,DEBTCONSOLIDATION,0
57,48900.0,616,0.223,0.419,78.4,25500.0,3,5080.0,4,RENT,DEBTCONSOLIDATION,1
44,77300.0,573,0.238,0.822,85.9,27000.0,2,15051.0,2,RENT,PERSONAL,1
49,122800.0,676,0.122,0.591,87.7,20600.0,1,18581.0,8,MORTGAGE,MEDICAL,0
66,26300.0,588,0.236,0.564,75.6,6900.0,0,2388.0,2,MORTGAGE,MEDICAL,1
51,39100.0,581,0.14,0.477,74.0,29200.0,5,1261.0,9,RENT,DEBTCONSOLIDATION,1
55,50400.0,638,0.232,0.231,90.3,16000.0,11,2947.0,6,RENT,MEDICAL,0
53,37400.0,633,0.282,0.519,81.1,6600.0,13,1999.0,9,MORTGAGE,EDUCATION,0
41,169600.0,629,0.166,0.051,96.8,17100.0,4,1466.0,4,MORTGAGE,VENTURE,0
52,35800.0,704,0.373,0.153,85.9,29500.0,0,1390.0,6,RENT,MEDICAL,1
43,42900.0,675,0.258,0.273,81.8,7400.0,10,1440.0,7,OWN,EDUCATION,0
53,67700.0,648,0.174,0.345,68.5,7400.0,6,5602.0,5,MORTGAGE,MEDICAL,0
23,29100.0,683,0.467,0.264,82.7,22300.0,1,2306.0,3,RENT,DEBTCONSOLIDATION,1
38,47200.0,595,0.053,0.271,70.8,17300.0,8,934.0,8,RENT,DEBTCONSOLIDATION,0
45,72400.0,677,0.112,0.762,67.2,23700.0,3,14720.0,7,MORTGAGE,VENTURE,1
62,49000.0,681,0.25,0.11,100.0,14000.0,10,1231.0,3,RENT,PERSONAL,0
51,56600.0,557,0.212,0.511,76.8,75000.0,1,2433.0,3,MORTGAGE,PERSONAL,1
23,43600.0,744,0.018,0.377,93.3,10400.0,8,4885.0,5,MORTGAGE,MEDICAL,0
60,24100.0,603,0.172,0.239,69.3,21300.0,6,915.0,5,MORTGAGE,PERSONAL,0
66,72600.0,676,0.265,0.548,74.1,9700.0,0,4528.0,11,MORTGAGE,MEDICAL,0
44,171600.0,757,0.187,0.295,73.0,5000.0,4,7536.0,5,RENT,EDUCATION,0
52,60500.0,739,0.346,0.557,90.8,12300.0,6,8127.0,11,RENT,PERSONAL,0
67,68500.0,672,0.128,0.273,88.0,11000.0,0,4732.0,1,RENT,PERSONAL,0
42,90700.0,642,0.388,0.257,66.7,46700.0,3,2550.0,5,RENT,PERSONAL,1
43,28000.0,741,0.154,0.433,65.6,18200.0,1,4581.0,8,OWN,VENTURE,0
22,166300.0,720,0.281,0.448,88.4,7800.0,5,12303.0,7,OWN,EDUCATION,0
47,67600.0,623,0.128,0.284,98.3,14000.0,3,2763.0,8,RENT,PERSONAL,0
62,159400.0,610,0.483,0.544,97.7,7100.0,4,10003.0,6,RENT,PERSONAL,1
22,38600.0,514,0.135,0.447,73.3,11300.0,0,1591.0,9,RENT,MEDICAL,1
46,178200.0,681,0.336,0.238,77.4,27800.0,0,16699.0,7,RENT,DEBTCONSOLIDATION,0
37,95300.0,663,0.186,0.425,88.3,18700.0,4,11590.0,3,MORTGAGE,MEDICAL,0
60,83400.0,755,0.451,0.725,89.1,4200.0,0,19679.0,7,RENT,EDUCATION,1
53,68900.0,696,0.1,0.259,85.0,7700.0,3,3400.0,2,RENT,EDUCATION,0
29,51600.0,770,0.269,0.433,77.6,7500.0,5,4359.0,5,MORTGAGE,EDUCATION,0
63,123000.0,617,0.441,0.83,87.7,8300.0,8,40368.0,7,MORTGAGE,DEBTCONSOLIDATION,0
59,65100.0,755,0.2,0.369,84.0,16400.0,0,2888.0,7,RENT,PERSONAL,0
49,18400.0,630,0.217,0.564,84.4,27800.0,6,1706.0,4,RENT,EDUCATION,1
62,30600.0,728,0.163,0.565,92.7,10600.0,2,2045.0,5,MORTGAGE,EDUCATION,0
46,53600.0,560,0.025,0.268,95.3,8600.0,5,2139.0,7,RENT,MEDICAL,0
55,72100.0,687,0.058,0.308,86.2,24000.0,0,6268.0,8,RENT,VENTURE,0
45,57900.0,521,0.298,0.443,85.6,16600.0,3,4056.0,6,MORTGAGE,MEDICAL,1
44,124400.0,649,0.149,0.51,80.1,9300.0,9,22614.0,3,OWN,DEBTCONSOLIDATION,0
33,18600.0,703,0.11,0.346,83.6,10200.0,0,431.0,1,MORTGAGE,EDUCATION,1
27,65300.0,630,0.583,0.336,91.1,10900.0,8,3821.0,4,MORTGAGE,PERSONAL,0
56,20100.0,591,0.075,0.591,87.9,29100.0,3,4173.0,8,MORTGAGE,VENTURE,1
65,94500.0,733,0.142,0.288,75.5,18200.0,8,7280.0,7,RENT,PERSONAL,0
40,56600.0,662,0.016,0.288,74.9,48300.0,15,5214.0,4,RENT,DEBTCONSOLIDATION,0
21,77000.0,633,0.073,0.314,74.5,19600.0,0,3948.0,5,MORTGAGE,DEBTCONSOLIDATION,0
28,35700.0,673,0.28,0.628,95.8,7200.0,5,4019.0,6,RENT,MEDICAL,1
66,129000.0,850,0.174,0.379,62.1,4200.0,1,17644.0,6,RENT,VENTURE,0
36,111900.0,756,0.266,0.288,65.7,8600.0,0,10066.0,5,RENT,VENTURE,1
34,85000.0,757,0.367,0.084,74.6,4300.0,4,1317.0,2,RENT,VENTURE,0
32,55400.0,702,0.14,0.454,91.0,7800.0,0,3153.0,2,MORTGAGE,EDUCATION,0
43,84800.0,682,0.068,0.583,78.8,13500.0,3,4311.0,3,MORTGAGE,MEDICAL,0
35,39200.0,490,0.194,0.296,72.1,5400.0,5,4080.0,5,RENT,EDUCATION,0
48,100000.0,619,0.224,0.324,86.3,23200.0,3,9531.0,5,RENT,VENTURE,0
54,161100.0,633,0.239,0.108,86.9,9400.0,5,4568.0,4,RENT,PERSONAL,0
22,113800.0,529,0.502,0.471,91.4,23400.0,8,17249.0,6,RENT,EDUCATION,1
52,38600.0,583,0.479,0.257,98.4,6900.0,10,3673.0,8,MORTGAGE,PERSONAL,0
43,74400.0,521,0.197,0.446,96.8,22200.0,4,10504.0,4,MORTGAGE,DEBTCONSOLIDATION,0
42,27600.0,667,0.144,0.654,88.7,9400.0,1,3560.0,11,MORTGAGE,VENTURE,0
45,84400.0,731,0.105,0.571,81.0,11300.0,3,5386.0,3,RENT,MEDICAL,1
42,78500.0,753,0.334,0.61,87.2,8600.0,2,14358.0,6,MORTGAGE,PERSONAL,0
42,19500.0,701,0.109,0.181,77.1,12000.0,1,481.0,7,MORTGAGE,PERSONAL,0
62,29800.0,597,0.292,0.484,92.7,20000.0,3,4672.0,9,RENT,VENTURE,1
26,50500.0,525,0.238,0.68,76.0,5100.0,0,5788.0,8,RENT,MEDICAL,1
35,50000.0,538,0.131,0.411,72.9,63300.0,4,2155.0,2,MORTGAGE,PERSONAL,0
63,29000.0,574,0.211,0.714,93.4,63800.0,8,2881.0,5,MORTGAGE,MEDICAL,1
57,75600.0,603,0.175,0.184,64.7,9400.0,35,1994.0,6,MORTGAGE,PERSONAL,0
53,69600.0,658,0.131,0.041,74.8,26800.0,12,521.0,7,RENT,EDUCATION,0
28,53300.0,593,0.109,0.409,89.2,5800.0,0,3053.0,4,MORTGAGE,EDUCATION,0
64,38000.0,695,0.267,0.187,81.0,4200.0,0,916.0,8,MORTGAGE,DEBTCONSOLIDATION,0
64,112300.0,652,0.142,0.383,80.5,51700.0,0,8048.0,7,MORTGAGE,DEBTCONSOLIDATION,0
25,161700.0,670,0.132,0.33,69.4,23300.0,4,18881.0,5,MORTGAGE,PERSONAL,0
59,44800.0,755,0.135,0.247,70.4,14900.0,0,826.0,8,RENT,VENTURE,1
24,41500.0,581,0.196,0.193,79.8,22700.0,13,1231.0,6,RENT,DEBTCONSOLIDATION,0
26,80400.0,701,0.343,0.868,64.0,8400.0,0,17224.0,4,OWN,EDUCATION,1
65,48300.0,668,0.13,0.138,81.9,14400.0,2,2373.0,5,RENT,EDUCATION,0
52,55100.0,644,0.189,0.552,95.6,15800.0,11,4545.0,9,RENT,PERSONAL,0
50,93300.0,736,0.36,0.234,94.6,4900.0,14,3756.0,8,MORTGAGE,MEDICAL,0
67,19000.0,735,0.163,0.249,88.4,30000.0,3,1558.0,3,MORTGAGE,PERSONAL,1
55,132100.0,599,0.106,0.468,84.3,9800.0,3,11152.0,9,RENT,PERSONAL,0
60,62500.0,656,0.17,0.679,81.0,5900.0,5,14770.0,7,MORTGAGE,PERSONAL,1
36,46800.0,691,0.256,0.473,82.7,43700.0,2,4634.0,6,OWN,DEBTCONSOLIDATION,0
33,56800.0,649,0.127,0.489,71.8,31800.0,1,6921.0,5,MORTGAGE,DEBTCONSOLIDATION,0
62,58500.0,713,0.183,0.71,75.2,11600.0,6,10230.0,5,RENT,DEBTCONSOLIDATION,0
50,21200.0,691,0.303,0.368,63.9,5600.0,4,716.0,4,RENT,DEBTCONSOLIDATION,1
39,146800.0,807,0.243,0.532,92.1,19400.0,3,13607.0,4,MORTGAGE,MEDICAL,0
37,61400.0,555,0.027,0.154,80.8,14100.0,0,1272.0,6,RENT,MEDICAL,0
39,78100.0,660,0.312,0.596,100.0,62300.0,0,13455.0,6,RENT,DEBTCONSOLIDATION,1
48,106000.0,601,0.106,0.284,75.6,34400.0,3,11342.0,6,RENT,DEBTCONSOLIDATION,0
46,32400.0,715,0.114,0.319,81.9,9800.0,4,1285.0,9,OWN,MEDICAL,0
57,79500.0,548,0.206,0.422,89.6,37300.0,5,2749.0,7,RENT,PERSONAL,1
46,51000.0,695,0.256,0.742,86.5,34700.0,11,8602.0,6,RENT,PERSONAL,1
43,99500.0,622,0.467,0.612,81.1,4000.0,8,11375.0,3,RENT,VENTURE,1
29,18000.0,614,0.086,0.221,100.0,20200.0,0,249.0,6,MORTGAGE,PERSONAL,0
32,56400.0,561,0.231,0.713,72.0,31500.0,7,14982.0,6,MORTGAGE,MEDICAL,1
21,41700.0,635,0.283,0.301,88.9,10100.0,5,4758.0,5,RENT,DEBTCONSOLIDATION,1
21,77600.0,751,0.162,0.503,77.3,5700.0,8,13570.0,8,RENT,PERSONAL,0
67,79400.0,668,0.388,0.462,80.5,75000.0,9,5436.0,3,RENT,PERSONAL,1
54,39200.0,717,0.456,0.154,84.8,41000.0,2,561.0,2,MORTGAGE,DEBTCONSOLIDATION,0
52,39100.0,794,0.236,0.391,80.6,16400.0,1,3935.0,6,MORTGAGE,MEDICAL,1
45,56000.0,689,0.062,0.715,80.2,3100.0,4,5947.0,6,RENT,EDUCATION,1
60,35000.0,628,0.06,0.6,65.4,10300.0,1,2533.0,5,RENT,PERSONAL,1
65,99200.0,705,0.217,0.687,91.7,54600.0,2,18704.0,11,RENT,DEBTCONSOLIDATION,1
21,48000.0,629,0.245,0.359,65.3,35200.0,0,5387.0,2,RENT,EDUCATION,1
36,18000.0,632,0.356,0.775,97.4,11400.0,23,3272.0,8,OWN,MEDICAL,1
59,47800.0,556,0.203,0.272,80.9,9700.0,1,2106.0,3,MORTGAGE,EDUCATION,0
25,32100.0,739,0.171,0.429,92.0,38500.0,7,3159.0,7,RENT,MEDICAL,1
42,22500.0,641,0.22,0.282,55.8,11700.0,24,1649.0,7,OWN,VENTURE,0
49,28500.0,683,0.194,0.183,81.6,12700.0,17,355.0,7,MORTGAGE,EDUCATION,0
23,63900.0,592,0.14,0.505,81.9,18800.0,5,6626.0,4,MORTGAGE,EDUCATION,0
32,132900.0,702,0.435,0.526,72.5,21000.0,3,18135.0,4,OWN,EDUCATION,0
46,72300.0,612,0.219,0.417,91.3,6400.0,1,2874.0,3,OWN,MEDICAL,0
36,41600.0,659,0.064,0.7,75.3,21400.0,9,6031.0,3,OWN,EDUCATION,0
57,78700.0,735,0.19,0.41,72.5,6900.0,2,5529.0,9,MORTGAGE,EDUCATION,0
42,45500.0,729,0.317,0.273,78.1,34500.0,0,4394.0,8,MORTGAGE,MEDICAL,0
49,39500.0,668,0.241,0.682,92.3,11000.0,1,5961.0,6,RENT,EDUCATION,0
34,30000.0,537,0.123,0.686,84.9,17000.0,1,4099.0,8,RENT,PERSONAL,0
48,20900.0,850,0.434,0.503,86.2,2000.0,6,1423.0,6,RENT,EDUCATION,0
25,47400.0,800,0.281,0.664,90.2,25000.0,0,12121.0,7,OWN,DEBTCONSOLIDATION,1
67,65800.0,724,0.09,0.654,79.7,27500.0,1,16628.0,9,RENT,EDUCATION,1
50,56500.0,613,0.066,0.193,93.2,9700.0,0,1945.0,3,RENT,DEBTCONSOLIDATION,0
66,46600.0,661,0.124,0.748,86.1,5300.0,9,13077.0,5,MORTGAGE,EDUCATION,0
25,33900.0,629,0.025,0.419,91.0,5200.0,6,3786.0,7,RENT,DEBTCONSOLIDATION,0
32,86200.0,764,0.402,0.488,73.6,13900.0,2,13603.0,10,MORTGAGE,EDUCATION,0
36,27200.0,689,0.178,0.81,83.0,6400.0,2,1794.0,4,MORTGAGE,EDUCATION,1
46,95400.0,611,0.071,0.669,92.2,13300.0,0,3667.0,7,RENT,PERSONAL,0
46,32800.0,634,0.189,0.313,100.0,15100.0,2,2361.0,4,MORTGAGE,EDUCATION,0
41,38100.0,754,0.062,0.348,93.3,16300.0,11,1015.0,4,MORTGAGE,PERSONAL,0
59,24800.0,790,0.317,0.441,93.8,38100.0,0,3960.0,3,RENT,VENTURE,1
56,44300.0,784,0.265,0.402,65.2,34800.0,7,6002.0,6,RENT,DEBTCONSOLIDATION,1
53,107500.0,726,0.274,0.301,78.8,15500.0,0,9713.0,7,RENT,EDUCATION,1
50,81600.0,651,0.203,0.331,88.7,22200.0,1,1647.0,5,MORTGAGE,EDUCATION,0
57,107700.0,426,0.242,0.311,67.2,18400.0,9,7048.0,4,MORTGAGE,MEDICAL,0
43,81900.0,692,0.158,0.319,86.8,38900.0,2,2020.0,5,RENT,EDUCATION,1
30,30900.0,669,0.288,0.549,78.1,15500.0,6,6362.0,6,RENT,PERSONAL,1
25,49100.0,680,0.283,0.336,78.6,26700.0,0,4362.0,5,RENT,EDUCATION,1
56,37500.0,674,0.208,0.467,82.8,65600.0,5,1835.0,8,OWN,DEBTCONSOLIDATION,1
54,133000.0,570,0.365,0.755,86.2,18800.0,8,24723.0,7,RENT,PERSONAL,1
51,29200.0,711,0.317,0.258,90.8,10000.0,8,689.0,7,RENT,EDUCATION,0
30,102400.0,717,0.083,0.391,69.1,10300.0,2,4043.0,7,RENT,DEBTCONSOLIDATION,0
39,102300.0,721,0.086,0.532,93.3,8400.0,11,4263.0,5,MORTGAGE,EDUCATION,0
52,179500.0,740,0.065,0.404,89.6,24000.0,4,25752.0,3,MORTGAGE,DEBTCONSOLIDATION,0
21,46800.0,715,0.112,0.521,79.0,18100.0,8,5876.0,9,OWN,DEBTCONSOLIDATION,0
25,91800.0,639,0.241,0.142,93.4,10900.0,1,2148.0,10,MORTGAGE,VENTURE,0
65,235400.0,664,0.484,0.234,62.0,41400.0,1,2767.0,4,RENT,MEDICAL,1
24,41300.0,676,0.201,0.147,84.0,10700.0,7,1307.0,4,MORTGAGE,DEBTCONSOLIDATION,0
36,23800.0,678,0.219,0.254,75.3,15000.0,5,1387.0,12,OWN,DEBTCONSOLIDATION,0
44,19400.0,744,0.267,0.488,69.5,8100.0,5,1589.0,5,MORTGAGE,MEDICAL,1
36,91800.0,718,0.246,0.473,64.2,13000.0,1,9532.0,3,RENT,VENTURE,1
22,19300.0,825,0.119,0.235,89.6,8000.0,2,387.0,7,RENT,DEBTCONSOLIDATION,0
48,47900.0,835,0.145,0.398,88.1,13100.0,1,7106.0,8,MORTGAGE,PERSONAL,0
52,77800.0,675,0.257,0.319,96.4,6700.0,0,3485.0,12,OWN,MEDICAL,0
47,66900.0,382,0.15,0.71,90.0,9800.0,1,18143.0,7,OWN,DEBTCONSOLIDATION,0
40,77300.0,762,0.157,0.463,78.5,8500.0,26,7964.0,2,MORTGAGE,DEBTCONSOLIDATION,0
44,68400.0,629,0.151,0.239,100.0,8800.0,1,5719.0,4,MORTGAGE,DEBTCONSOLIDATION,0
32,129000.0,609,0.278,0.134,94.2,7500.0,0,4356.0,5,MORTGAGE,VENTURE,0
55,33800.0,640,0.096,0.51,68.2,11000.0,5,5957.0,9,RENT,PERSONAL,1
53,39900.0,636,0.143,0.279,80.4,2400.0,4,596.0,6,OWN,MEDICAL,0
53,37700.0,715,0.45,0.139,84.7,22300.0,6,604.0,4,MORTGAGE,DEBTCONSOLIDATION,0
63,98500.0,553,0.283,0.374,78.8,16900.0,5,6405.0,3,RENT,MEDICAL,1
57,102800.0,589,0.099,0.373,100.0,17100.0,1,5891.0,7,RENT,EDUCATION,0
32,78500.0,695,0.224,0.291,78.5,12300.0,3,8711.0,4,MORTGAGE,EDUCATION,0
23,121800.0,716,0.106,0.416,77.4,33300.0,0,9533.0,6,MORTGAGE,EDUCATION,1
21,29500.0,718,0.469,0.168,90.9,8400.0,1,1934.0,4,RENT,VENTURE,1
53,162800.0,610,0.086,0.305,83.4,4200.0,21,13797.0,7,MORTGAGE,PERSONAL,0
60,149300.0,596,0.095,0.782,79.3,16600.0,6,39981.0,7,OWN,MEDICAL,0
30,93100.0,632,0.264,0.466,100.0,52100.0,7,8150.0,3,RENT,MEDICAL,1
63,174400.0,687,0.126,0.103,100.0,37700.0,0,2093.0,9,MORTGAGE,EDUCATION,0
64,22200.0,781,0.358,0.5,65.1,26000.0,2,751.0,8,MORTGAGE,MEDICAL,1
49,43700.0,516,0.232,0.215,100.0,67000.0,4,2628.0,7,RENT,DEBTCONSOLIDATION,1
33,38500.0,653,0.349,0.582,79.9,10300.0,0,8742.0,6,RENT,VENTURE,1
32,92300.0,570,0.085,0.359,95.6,9900.0,9,3028.0,9,OWN,MEDICAL,0
51,31900.0,546,0.081,0.3,100.0,11400.0,0,3063.0,2,MORTGAGE,VENTURE,0
66,94300.0,742,0.21,0.564,91.7,2400.0,5,9446.0,2,OWN,PERSONAL,0
22,136300.0,710,0.284,0.39,100.0,37900.0,4,21141.0,4,OWN,PERSONAL,0
55,90900.0,703,0.043,0.176,92.2,13600.0,9,5672.0,9,RENT,EDUCATION,0
43,71000.0,739,0.279,0.691,89.5,8800.0,1,6416.0,6,RENT,EDUCATION,1
37,33100.0,634,0.247,0.24,94.1,11800.0,1,2526.0,7,RENT,EDUCATION,0
46,36000.0,637,0.263,0.692,67.1,7000.0,9,7647.0,7,MORTGAGE,VENTURE,1
28,126700.0,833,0.125,0.259,79.5,14000.0,1,10409.0,7,OWN,MEDICAL,0
49,95600.0,651,0.365,0.705,69.1,9400.0,6,5324.0,7,MORTGAGE,VENTURE,1
46,58500.0,725,0.058,0.616,79.9,9700.0,1,12011.0,6,MORTGAGE,PERSONAL,0
30,46600.0,670,0.225,0.278,87.4,7200.0,10,1833.0,7,MORTGAGE,PERSONAL,0
46,18000.0,531,0.277,0.17,80.2,13800.0,9,785.0,6,RENT,DEBTCONSOLIDATION,1
54,31500.0,516,0.091,0.091,80.3,9400.0,7,259.0,8,RENT,VENTURE,0
61,188500.0,626,0.04,0.248,65.7,34600.0,3,11469.0,9,RENT,MEDICAL,1
27,27800.0,749,0.408,0.094,75.7,19500.0,0,960.0,5,OWN,PERSONAL,0
24,67100.0,729,0.298,0.357,100.0,5300.0,0,2683.0,6,MORTGAGE,PERSONAL,0
65,109600.0,738,0.28,0.658,75.3,20500.0,3,25188.0,5,RENT,PERSONAL,1
31,28200.0,595,0.175,0.132,77.9,17000.0,0,753.0,3,MORTGAGE,MEDICAL,1
49,66900.0,791,0.217,0.346,84.8,14000.0,0,3769.0,5,MORTGAGE,PERSONAL,0
56,105100.0,597,0.196,0.29,86.5,12000.0,0,2133.0,5,MORTGAGE,MEDICAL,0
45,60300.0,685,0.305,0.401,80.4,30400.0,1,5682.0,5,RENT,PERSONAL,1
41,334700.0,669,0.193,0.261,65.2,6200.0,6,10481.0,4,RENT,VENTURE,1
56,22000.0,656,0.093,0.367,88.5,12700.0,0,3060.0,5,RENT,PERSONAL,0
30,113000.0,770,0.088,0.2,100.0,4100.0,20,3014.0,7,RENT,EDUCATION,0
57,54000.0,617,0.358,0.808,100.0,19400.0,1,11143.0,6,RENT,MEDICAL,1
29,95100.0,568,0.057,0.338,73.4,12800.0,1,7891.0,9,MORTGAGE,PERSONAL,0
44,78000.0,671,0.274,0.636,86.8,6700.0,1,8329.0,5,MORTGAGE,DEBTCONSOLIDATION,0
55,38600.0,640,0.13,0.363,100.0,15200.0,4,4879.0,10,RENT,PERSONAL,0
55,68700.0,850,0.027,0.237,82.0,34700.0,0,1858.0,2,MORTGAGE,PERSONAL,0
56,19600.0,720,0.279,0.834,85.1,14400.0,0,5492.0,3,RENT,VENTURE,1
38,86000.0,639,0.251,0.382,64.1,4400.0,0,4028.0,4,MORTGAGE,EDUCATION,0
